Resolution	ChrNr	START	END	meanS_Euclidean
40000	8	113680000	128040000	0.48217608361076225
40000	8	129280000	143640000	0.48202292797689994
40000	4	54960000	73800000	0.4815849719718113
40000	20	6280000	12480000	0.4812045102820066
40000	20	57400000	63600000	0.4806341685802474
40000	18	55200000	62720000	0.4799799401019469
40000	12	44440000	57760000	0.4799054126102322
40000	12	80440000	93760000	0.4798461917000149
40000	16	19080000	27000000	0.47941835313594233
40000	2	114320000	138360000	0.47932330610529283
40000	22	43040000	46640000	0.47905524371692737
40000	4	53040000	71880000	0.4788861004663965
40000	2	69600000	95000000	0.4786205377696356
40000	2	104440000	128720000	0.4785328084150258
40000	6	76520000	93400000	0.4783568796873057
40000	6	40480000	57360000	0.4783228588603891
40000	2	181560000	205560000	0.47808749829241376
40000	12	73240000	86560000	0.4779577258947181
40000	18	72720000	80240000	0.47789497140413295
40000	X	0	15440000	0.4773611600217378
40000	6	86120000	103000000	0.4773039180207476
40000	20	48040000	54240000	0.4771783297266727
40000	12	114760000	128080000	0.47717516794988085
40000	6	125000000	141880000	0.4770258775823903
40000	2	7680000	31680000	0.47691015740398707
40000	6	67400000	84280000	0.4767571089420761
40000	4	103720000	122520000	0.4765768010747504
40000	8	91360000	105720000	0.4763972049588017
40000	10	17800000	30960000	0.4763630184611332
40000	2	50400000	74400000	0.47629328054298475
40000	X	103800000	119000000	0.4746174426149062
40000	X	136240000	151320000	0.4745716443703767
40000	10	18760000	31920000	0.4740759448582077
40000	X	21720000	36800000	0.4735676737551357
40000	10	57760000	70920000	0.4735336321649239
40000	6	120000	17000000	0.47351440554757634
40000	2	204360000	228360000	0.4734872376273908
40000	12	82840000	96160000	0.4732848229024454
40000	16	64240000	72120000	0.47304309771864445
40000	12	73480000	86800000	0.4730288925426222
40000	X	119040000	134200000	0.47284407457557415
40000	6	10920000	27840000	0.47280282038491467
40000	2	199800000	223800000	0.4726678391248993
40000	10	73600000	86760000	0.4726634429738766
40000	12	9120000	22440000	0.47252697603709287
40000	8	27480000	41960000	0.4725071155499476
40000	2	6960000	30960000	0.47235760548285777
40000	12	113080000	126400000	0.4722193720651758
40000	6	135560000	152440000	0.47215520658987753
40000	2	109240000	133560000	0.4720750241474881
40000	6	86840000	103720000	0.4719925590610914
40000	2	9600000	33600000	0.47176994023327845
40000	4	134920000	153720000	0.4716300784855412
40000	X	137920000	153000000	0.4711617458209425
40000	4	85480000	104280000	0.4711335845238038
40000	14	18520000	27600000	0.4711247924522566
40000	12	109960000	123280000	0.47100951642560007
40000	2	8160000	32160000	0.47100759773252815
40000	8	18600000	32960000	0.47079301450036626
40000	12	47080000	60400000	0.4706086020426114
40000	4	52800000	71640000	0.4705297849898627
40000	16	19560000	27480000	0.4704845990961404
40000	6	83960000	100840000	0.47039475947813386
40000	X	112440000	127720000	0.4703837874417664
40000	4	10440000	29240000	0.4703362805489127
40000	18	58320000	65840000	0.47022853343283627
40000	2	111440000	135480000	0.4700024032556039
40000	14	68880000	77760000	0.4699303629909841
40000	X	71960000	87120000	0.4697512706127414
40000	2	70080000	95480000	0.46965248948818394
40000	14	61440000	70320000	0.46965160159209646
40000	20	41320000	47520000	0.4693809212456783
40000	8	10880000	25280000	0.46918318773086315
40000	20	10360000	16560000	0.46915063815384545
40000	8	8960000	23360000	0.4690184041079298
40000	20	52840000	59040000	0.46869853110166587
40000	X	104040000	119240000	0.468678422470657
40000	6	28720000	45600000	0.468462709415542
40000	8	87520000	101880000	0.4680859423382724
40000	6	77240000	94120000	0.46800342743416484
40000	14	55440000	64320000	0.4679513113373259
40000	6	92120000	109000000	0.46784274866124137
40000	2	188520000	212520000	0.46781230263390033
40000	12	23760000	37120000	0.46731502041605916
40000	12	115000000	128320000	0.46711836978035204
40000	16	4800000	12680000	0.4667822733474785
40000	2	112160000	136200000	0.4666254836733244
40000	6	106280000	123160000	0.4665578583888501
40000	6	86360000	103240000	0.4665255017260856
40000	6	141080000	157960000	0.46652246263273006
40000	12	112840000	126160000	0.4664383477228165
40000	10	118240000	131400000	0.46635351112000456
40000	16	57280000	65160000	0.4662284365463136
40000	X	10200000	25280000	0.46619762550506505
40000	X	400000	15680000	0.4660912584744739
40000	20	48760000	54960000	0.4660441486774178
40000	2	195480000	219480000	0.4659951943468658
40000	X	121520000	136680000	0.46594355524182823
40000	20	47800000	54000000	0.4658838683435207
40000	2	201480000	225480000	0.4658577336093721
40000	12	42760000	56080000	0.46581044171421476
40000	12	113800000	127120000	0.4657246856024653
40000	12	90280000	103600000	0.4656352738611346
40000	6	103640000	120520000	0.4656213197840932
40000	10	14200000	27360000	0.4655991993349679
40000	X	26280000	41520000	0.4654277888993061
40000	12	110200000	123520000	0.46534675889802884
40000	14	59040000	67920000	0.46533273235894773
40000	10	118480000	131640000	0.46522515421783184
40000	4	48360000	69240000	0.4642986156243329
40000	2	201720000	225720000	0.4642777592067577
40000	2	7920000	31920000	0.46416299889362334
40000	2	113840000	137880000	0.464025375748212
40000	14	61200000	70080000	0.4638928830061578
40000	2	69840000	95240000	0.4636315024028663
40000	10	7240000	20400000	0.46335213417017257
40000	18	7720000	15240000	0.46329798886766144
40000	6	72200000	89080000	0.46318029859312393
40000	X	25320000	40560000	0.46299632553613607
40000	X	138160000	153240000	0.46298142307479107
40000	12	15600000	28920000	0.4629719152798337
40000	14	79680000	88560000	0.46289691277405515
40000	16	30760000	49560000	0.4627349502180649
40000	2	201960000	225960000	0.46272201416690484
40000	4	100120000	118920000	0.46238889747398493
40000	8	127120000	141480000	0.4623099080382677
40000	6	82040000	98920000	0.4617987158048607
40000	2	54960000	78960000	0.4615959858670706
40000	16	6240000	14120000	0.4615475788389636
40000	X	103560000	118760000	0.4607588507761844
40000	14	61680000	70560000	0.4605854216510952
40000	2	67680000	92920000	0.46044131072459193
40000	12	113320000	126640000	0.4602994127009723
40000	X	15720000	30800000	0.46014733315318557
40000	22	12240000	18880000	0.45990130749505886
40000	14	80160000	89040000	0.4596607717030115
40000	12	73000000	86320000	0.45960973760045126
40000	12	109720000	123040000	0.4596080424312868
40000	18	3880000	11400000	0.4596039057017658
40000	20	52120000	58320000	0.4595224548076267
40000	2	23040000	47040000	0.45930669974614363
40000	2	205560000	229560000	0.45902389730651283
40000	10	21400000	34560000	0.4590004258799501
40000	20	46360000	52560000	0.4587768934396624
40000	2	180360000	204360000	0.45866846814393675
40000	22	43520000	47120000	0.45860009243798266
40000	2	151320000	175320000	0.4584568191050926
40000	2	24240000	48480000	0.4582640933685398
40000	2	73680000	99160000	0.45802285930339837
40000	2	39840000	64080000	0.45799219574664346
40000	2	104200000	128480000	0.45785559186791086
40000	10	15880000	29040000	0.45766287118279864
40000	4	99160000	117960000	0.45707622165106976
40000	10	3400000	16560000	0.45691550166752587
40000	4	89800000	108600000	0.45629246814380703
40000	6	75560000	92440000	0.45597128078630506
40000	18	54000000	61520000	0.45595009990232677
40000	16	66640000	74520000	0.45579590713062773
40000	2	204600000	228600000	0.45554389492310216
40000	12	40600000	53920000	0.45525793257822955
40000	18	32160000	39680000	0.4548778904073649
40000	20	33880000	40080000	0.4548659287039874
40000	12	110440000	123760000	0.4547657224337674
40000	2	57600000	81600000	0.45469435843338424
40000	2	133560000	157560000	0.45455761693535496
40000	6	108920000	125800000	0.4543281690149752
40000	6	86600000	103480000	0.4540157820197715
40000	8	67800000	82160000	0.4537865225808608
40000	14	58800000	67680000	0.45372272103577527
40000	18	34560000	42080000	0.4533799168499282
40000	X	95320000	110480000	0.4533197665562117
40000	6	104600000	121480000	0.4530581411986699
40000	14	21360000	30240000	0.45299588798644264
40000	18	1720000	9240000	0.4527133674476664
40000	2	110960000	135000000	0.4526170205410794
40000	14	67920000	76800000	0.45249528443380055
40000	14	70320000	79200000	0.4519150416069477
40000	10	73360000	86520000	0.4518760888060373
40000	8	53880000	68240000	0.45181917598183435
40000	6	67640000	84520000	0.45155612284954544
40000	8	58200000	72560000	0.4512741946086328
40000	8	92800000	107160000	0.45096466367941906
40000	4	52560000	71400000	0.4509251073480187
40000	2	114560000	138600000	0.45077934273306924
40000	2	195720000	219720000	0.4507396801890788
40000	10	94960000	108120000	0.4506105276924382
40000	22	21040000	25280000	0.45029575772428415
40000	2	110120000	134280000	0.44999661118259765
40000	6	130520000	147400000	0.44984212812841307
40000	2	199560000	223560000	0.44953402807401993
40000	6	111560000	128440000	0.4494640671837906
40000	8	120880000	135240000	0.4490852430869772
40000	14	34320000	43200000	0.44907197889679534
40000	8	121360000	135720000	0.4490318333394161
40000	22	22600000	26720000	0.44856059312663893
40000	2	195240000	219240000	0.44852622294366123
40000	2	139320000	163320000	0.44814795988338957
40000	X	68800000	84000000	0.44811307390627925
40000	6	28960000	45840000	0.4474934272928362
40000	X	113880000	129160000	0.44746314970663015
40000	4	121720000	140520000	0.4470265941477381
40000	6	107960000	124840000	0.44699250185367784
40000	16	47680000	55560000	0.4466707311837894
40000	4	155080000	173880000	0.4466317025483601
40000	12	113560000	126880000	0.44643232478535344
40000	10	70000000	83160000	0.4460615568883017
40000	6	29440000	46320000	0.4457987149277933
40000	2	135000000	159000000	0.4453942503033738
40000	2	109480000	133800000	0.445326770182828
40000	6	135800000	152680000	0.44503055802246455
40000	2	131400000	155400000	0.4449614188734903
40000	8	44680000	59600000	0.4439791653619671
40000	4	91000000	109800000	0.4439584953287235
40000	10	105760000	118920000	0.4438888796937947
40000	X	26520000	41760000	0.4436779121097916
40000	2	196200000	220200000	0.4435580053513739
40000	2	131160000	155160000	0.44351413187265737
40000	14	51360000	60240000	0.44307597331081333
40000	2	18960000	42960000	0.44296655636544574
40000	20	50920000	57120000	0.44277720768298673
40000	18	31920000	39440000	0.4427399189861736
40000	4	118120000	136920000	0.4425833635294314
40000	16	53920000	61800000	0.44251483319281065
40000	6	143000000	159880000	0.44229570220817366
40000	6	96920000	113800000	0.4422694208440494
40000	10	90880000	104040000	0.4422622164199739
40000	2	183480000	207480000	0.4420549333432882
40000	20	8680000	14880000	0.4415625085476467
40000	X	95080000	110240000	0.4414532139475427
40000	14	30240000	39120000	0.44141579766799627
40000	4	16920000	35720000	0.4413232499364086
40000	2	109720000	134040000	0.4411374626003692
40000	2	8400000	32400000	0.44110836971328493
40000	6	124520000	141400000	0.4404763827905596
40000	4	93160000	111960000	0.4403604875392055
40000	10	27640000	42760000	0.44033343126303554
40000	14	61920000	70800000	0.43984294461424084
40000	10	99760000	112920000	0.43982648886083203
40000	4	52320000	71160000	0.4397671211698426
40000	X	139120000	154320000	0.4394043973089769
40000	8	42960000	58160000	0.43918193857746896
40000	8	24600000	38960000	0.43892839242691856
40000	10	11800000	24960000	0.43882451069313794
40000	4	56640000	75480000	0.4387865226264686
40000	10	43760000	57000000	0.4386622293335918
40000	X	94600000	109760000	0.43861730611624594
40000	2	70320000	95760000	0.4386081201202205
40000	12	83080000	96400000	0.43848211035870727
40000	14	75840000	84720000	0.4379972171388729
40000	2	133800000	157800000	0.437723103080401
40000	2	130920000	154920000	0.437690400046232
40000	2	50160000	74160000	0.43767864166840026
40000	4	121480000	140280000	0.4374350952306285
40000	8	3560000	18080000	0.43723342020974076
40000	10	2440000	15600000	0.4371792678041513
40000	12	58840000	72160000	0.4371643263854513
40000	12	93880000	107200000	0.43710323903163745
40000	2	85680000	111440000	0.43701531552063133
40000	X	139360000	154560000	0.4369773538271347
40000	12	46840000	60160000	0.43692138461764746
40000	12	80200000	93520000	0.4366674512222339
40000	4	139960000	158760000	0.43652425325533395
40000	12	110680000	124000000	0.43649650167593707
40000	6	72440000	89320000	0.43647601206220443
40000	4	151240000	170040000	0.43620151565669474
40000	2	180600000	204600000	0.4360111775543452
40000	12	44680000	58000000	0.43589713621371634
40000	6	71960000	88840000	0.43576894342835
40000	14	79920000	88800000	0.43564674733971503
40000	8	117760000	132120000	0.43546976899987005
40000	4	103480000	122280000	0.43541720601952666
40000	8	50760000	65120000	0.43538481960547526
40000	10	57520000	70680000	0.43523373041143826
40000	6	360000	17240000	0.43507403442247794
40000	2	133320000	157320000	0.43498292769747066
40000	8	87760000	102120000	0.4345517817788167
40000	14	51600000	60480000	0.4343837315461226
40000	18	33360000	40880000	0.43435035129004557
40000	2	181320000	205320000	0.43430286208967367
40000	12	115240000	128560000	0.434205961423138
40000	20	6520000	12720000	0.4341676368226192
40000	4	125320000	144120000	0.43413295950708125
40000	2	195960000	219960000	0.43391283128795877
40000	6	130280000	147160000	0.4338888829610512
40000	2	110720000	134760000	0.43387641719422493
40000	6	145160000	162040000	0.4335890553778003
40000	X	22440000	37680000	0.4335116552015581
40000	22	39920000	43520000	0.43337946402842303
40000	X	132320000	147480000	0.4333270522174335
40000	X	138400000	153480000	0.4329332465320486
40000	14	21600000	30480000	0.43292915460189557
40000	2	6720000	30720000	0.43231700926712957
40000	16	55600000	63480000	0.43228992140922307
40000	8	43200000	58400000	0.43215820364550966
40000	6	129800000	146680000	0.43176688599788854
40000	8	117520000	131880000	0.431704397094842
40000	6	95240000	112120000	0.4315585798987089
40000	14	67440000	76320000	0.4315454121747071
40000	18	69360000	76880000	0.43146432982696875
40000	12	58600000	71920000	0.4312535521343713
40000	2	134040000	158040000	0.4311615634050368
40000	10	70240000	83400000	0.4308934006611264
40000	2	131640000	155640000	0.43083989249152516
40000	10	10600000	23760000	0.4304450150147428
40000	6	96680000	113560000	0.43024078585561015
40000	10	38680000	53880000	0.4302035330040419
40000	4	56880000	75720000	0.4299818959608121
40000	2	134760000	158760000	0.4294838859173951
40000	10	69760000	82920000	0.4292689739815974
40000	2	204840000	228840000	0.4291057960288565
40000	22	44240000	47840000	0.4290743122523674
40000	2	150840000	174840000	0.4290705640169581
40000	14	95520000	104400000	0.429034486944119
40000	12	116200000	129520000	0.42896563632347373
40000	18	56400000	63920000	0.4289265954658645
40000	16	66400000	74280000	0.42873895957492897
40000	14	63360000	72240000	0.4287358996665998
40000	2	24480000	48720000	0.42872875579056896
40000	X	26040000	41280000	0.4284261283813029
40000	4	168040000	186840000	0.4283394234655848
40000	12	110920000	124240000	0.4282996197180872
40000	6	83720000	100600000	0.4282336396975686
40000	2	150600000	174600000	0.42813342763335993
40000	12	72760000	86080000	0.42794441455613347
40000	X	25560000	40800000	0.42780747670732683
40000	X	136480000	151560000	0.4277067091919857
40000	18	32640000	40160000	0.42725303265380465
40000	8	48120000	62480000	0.42715925770225754
40000	4	84280000	103080000	0.4269349921952426
40000	8	117280000	131640000	0.42671780785235924
40000	X	136720000	151800000	0.4267150728370785
40000	2	205320000	229320000	0.4266224187065462
40000	X	94840000	110000000	0.4263819549459746
40000	2	134520000	158520000	0.4263787271687706
40000	10	86080000	99240000	0.4261262577935569
40000	10	98080000	111240000	0.42605790920128433
40000	8	118000000	132360000	0.42585172808475513
40000	16	28000000	46920000	0.42582838181467325
40000	18	58080000	65600000	0.4255534074217055
