Resolution	ChrNr	Sample1	Sample2	Q
40000	12	HFFc6_BR2	LNCap_BR2	0.10763646719876538
40000	12	HFFc6_BR2	G401_BR1	0.7562762186207399
40000	12	HFFc6_BR2	LNCap_BR1	0.12932962453400487
40000	12	HFFc6_BR2	A549_BR1	0.6741606745511646
40000	12	HFFc6_BR2	HFFc6_BR3	0.8986652430258392
40000	12	A549_BR2	G401_BR2	0.7639494699625908
40000	12	A549_BR2	HFFc6_BR1	0.5002297851731626
40000	12	A549_BR2	H1-hESC_BR2	0.7333405311246126
40000	12	A549_BR2	H1-hESC_BR1	0.7290982759030994
40000	12	A549_BR2	LNCap_BR2	0.51732695783311
40000	12	A549_BR2	G401_BR1	0.7021489085672454
40000	12	A549_BR2	LNCap_BR1	0.49809690742458657
40000	12	A549_BR2	A549_BR1	0.9771686771663572
40000	12	A549_BR2	HFFc6_BR3	0.7242364174146096
40000	12	G401_BR2	HFFc6_BR1	0.46348488452341385
40000	12	G401_BR2	H1-hESC_BR2	0.8458994266564341
40000	12	G401_BR2	H1-hESC_BR1	0.8414968424118173
40000	12	G401_BR2	LNCap_BR2	0.16552813250148538
40000	12	G401_BR2	G401_BR1	0.9770451677285767
40000	12	G401_BR2	LNCap_BR1	0.1528647704560886
40000	12	G401_BR2	A549_BR1	0.8211449404406076
40000	12	G401_BR2	HFFc6_BR3	0.7341798123884666
40000	12	HFFc6_BR1	H1-hESC_BR2	0.4225435345308518
40000	12	HFFc6_BR1	H1-hESC_BR1	0.3793015265110479
40000	12	HFFc6_BR1	LNCap_BR2	0.3678131952057781
40000	12	HFFc6_BR1	G401_BR1	0.4405265384507878
40000	12	HFFc6_BR1	LNCap_BR1	0.4097068147841296
40000	12	HFFc6_BR1	A549_BR1	0.43167206520946655
40000	12	HFFc6_BR1	HFFc6_BR3	0.8129328351141533
40000	12	H1-hESC_BR2	H1-hESC_BR1	0.987589313318074
40000	12	H1-hESC_BR2	LNCap_BR2	0.13955579953988756
40000	12	H1-hESC_BR2	G401_BR1	0.7913719126762139
40000	12	H1-hESC_BR2	LNCap_BR1	0.11645944971307613
40000	12	H1-hESC_BR2	A549_BR1	0.8078917493736596
40000	12	H1-hESC_BR2	HFFc6_BR3	0.7430845123663475
40000	12	H1-hESC_BR1	LNCap_BR2	0.0986422125311993
40000	12	H1-hESC_BR1	G401_BR1	0.7903349831201688
40000	12	H1-hESC_BR1	LNCap_BR1	0.0779245251482679
40000	12	H1-hESC_BR1	A549_BR1	0.8126982163223365
40000	12	H1-hESC_BR1	HFFc6_BR3	0.7302768467986591
40000	12	LNCap_BR2	G401_BR1	0.04351963987817917
40000	12	LNCap_BR2	LNCap_BR1	0.9750964286974525
40000	12	LNCap_BR2	A549_BR1	0.407478907539587
40000	12	LNCap_BR2	HFFc6_BR3	0.4169643136076089
40000	12	G401_BR1	LNCap_BR1	0.053167112685210495
40000	12	G401_BR1	A549_BR1	0.7559831072769128
40000	12	G401_BR1	HFFc6_BR3	0.6516625648288424
